id,name,name_fr,name_ar,category,sub_category,sector,address,lat,lon,phone,website,opening_hours,operator,beds,source,source_url,confidence_score,osm_amenity,osm_healthcare
osm_node_5640192236,Pharmacie Diamond,,,pharmacy,,unknown,Rue Abderrahman Zemmouri,33.5755968,-7.6262176,,,,,,OSM,https://www.openstreetmap.org/node/5640192236,0.7,pharmacy,pharmacy
osm_node_5640407429,Pharmacie Du Gharb,,,pharmacy,,unknown,Rue de Smyrne,33.573266,-7.6032552,,,,,,OSM,https://www.openstreetmap.org/node/5640407429,0.7,pharmacy,pharmacy
osm_node_5640407443,Pharmacie Hay El Baladia,,,pharmacy,,unknown,Rue Moulay Idrissi,33.5745119,-7.6053393,,,,,,OSM,https://www.openstreetmap.org/node/5640407443,0.7,pharmacy,pharmacy
osm_node_5640459161,,,,pharmacy,,unknown,Boulevard Ghandi,33.5672683,-7.639982,,,,,,OSM,https://www.openstreetmap.org/node/5640459161,0.7,pharmacy,pharmacy
osm_node_5640584155,Pharmacie Val Fleuri صيدلية ڤال فلوري,Pharmacie Val Fleuri,صيدلية ڤال فلوري,pharmacy,,unknown,Avenue Stendhal شارع ستندال,33.5750129,-7.6346567,,,,,,OSM,https://www.openstreetmap.org/node/5640584155,0.7,pharmacy,pharmacy
osm_node_5640584217,Parapharmacie,,,pharmacy,,unknown,Rue Ben Jilali Taj Eddine,33.5783835,-7.6373354,,,,,,OSM,https://www.openstreetmap.org/node/5640584217,0.7,pharmacy,pharmacy
osm_node_5640584425,Centre dentaire orthodonté,Centre dentaire orthodonté,,dentist,,unknown,Boulevard Ibrahim Roudani,33.5796326,-7.6358159,,,,,,OSM,https://www.openstreetmap.org/node/5640584425,0.7,dentist,dentist
osm_node_5640584529,Pharmacie Route El Jadda,,,pharmacy,,unknown,Boulevard Ibrahim Roudani,33.5730001,-7.641533,,,,,,OSM,https://www.openstreetmap.org/node/5640584529,0.7,pharmacy,pharmacy
osm_node_5640584530,Centre Dentaire,,,dentist,,unknown,Boulevard Ibrahim Roudani,33.5734951,-7.6411293,,,,,,OSM,https://www.openstreetmap.org/node/5640584530,0.7,dentist,dentist
osm_node_5640584531,Radiologie Socrate,,,doctor,,unknown,Rue Nassih Eddine زنقة نصيح الدين,33.5738704,-7.6409933,,,,,,OSM,https://www.openstreetmap.org/node/5640584531,0.7,doctors,doctor
osm_node_5640623465,Pharmacie Bouabid,,,pharmacy,,unknown,Boulevard Bensaid Salah Mohamed,33.6116239,-7.5018597,,,,,,OSM,https://www.openstreetmap.org/node/5640623465,0.7,pharmacy,pharmacy
osm_node_5640623486,Pharmacie Hay Amal,,,pharmacy,,unknown,,33.6025766,-7.5115827,,,,,,OSM,https://www.openstreetmap.org/node/5640623486,0.7,pharmacy,pharmacy
osm_node_5640623492,Pharmacie Du Maghree Arabe,,,pharmacy,,unknown,,33.6123063,-7.5072241,,,,,,OSM,https://www.openstreetmap.org/node/5640623492,0.7,pharmacy,pharmacy
osm_node_5640729789,Pharmacie Arij,,,pharmacy,,unknown,Boulevard Dammam,33.5447055,-7.6376867,,,,,,OSM,https://www.openstreetmap.org/node/5640729789,0.7,pharmacy,pharmacy
osm_node_5640729818,Pharmacie Fleming,,,pharmacy,,unknown,Boulevard de La Mecque,33.5326531,-7.62962,,,,,,OSM,https://www.openstreetmap.org/node/5640729818,0.7,pharmacy,pharmacy
osm_node_5640731987,Pharmacie Al Hilal,,,pharmacy,,unknown,Rue Bachir Laalej زنقة البشير العلج,33.5724508,-7.6375345,,,,,,OSM,https://www.openstreetmap.org/node/5640731987,0.7,pharmacy,pharmacy
osm_node_5641997754,,,,pharmacy,,unknown,Boulevard Abdelmoumen,33.5761253,-7.6259561,,,,,,OSM,https://www.openstreetmap.org/node/5641997754,0.7,pharmacy,pharmacy
osm_node_5642020609,Pharmacie L Entente,,,pharmacy,,unknown,Boulevard Ahmed Ben Bassou,33.6056126,-7.5144956,,,,,,OSM,https://www.openstreetmap.org/node/5642020609,0.7,pharmacy,pharmacy
osm_node_5642022153,Pharmacie Sabrine,,,pharmacy,,unknown,,33.6071305,-7.5123109,,,,,,OSM,https://www.openstreetmap.org/node/5642022153,0.7,pharmacy,pharmacy
osm_node_5642146152,صيدلية طارق,,,pharmacy,,unknown,Boulevard Abou Dhar Al-Ghifari,33.6080715,-7.5152714,,,,,,OSM,https://www.openstreetmap.org/node/5642146152,0.7,pharmacy,pharmacy
osm_node_5642146157,Pharmacie Ghabab,,,pharmacy,,unknown,Boulevard Abi Der Al-Ghaffari,33.6042666,-7.5235976,,,,,,OSM,https://www.openstreetmap.org/node/5642146157,0.7,pharmacy,pharmacy
osm_node_5642334627,Pharmacie du Quartier,,,pharmacy,,unknown,Boulevard Souhaib Arroumi,33.6062102,-7.5066648,,,,,,OSM,https://www.openstreetmap.org/node/5642334627,0.7,pharmacy,pharmacy
osm_node_5642334632,Pharmacie Yafa,,,pharmacy,,unknown,Boulevard Mbarek Ben Boubker Hamadi,33.6121097,-7.4984264,,,,,,OSM,https://www.openstreetmap.org/node/5642334632,0.7,pharmacy,pharmacy
osm_node_5642334643,,,,pharmacy,,unknown,Boulevard Souhaib Arroumi,33.6076957,-7.5038847,,,,,,OSM,https://www.openstreetmap.org/node/5642334643,0.7,pharmacy,pharmacy
osm_node_5648126113,Pharmacie Panoramique,,,pharmacy,,unknown,Boulevard Panoramique,33.5558532,-7.5979806,,,,,,OSM,https://www.openstreetmap.org/node/5648126113,0.7,pharmacy,pharmacy
osm_node_5648151546,,,,pharmacy,,unknown,Boulevard Panoramique,33.5545054,-7.600797,,,,,,OSM,https://www.openstreetmap.org/node/5648151546,0.7,pharmacy,pharmacy
osm_node_5649658384,Pharmacie Hay Rmila,,,pharmacy,,unknown,Rue 22,33.5580225,-7.5993432,,,,,,OSM,https://www.openstreetmap.org/node/5649658384,0.7,pharmacy,pharmacy
osm_node_5649732657,Pharmacie Mouad,,,pharmacy,,unknown,Boulevard de Berrechid,33.5527865,-7.5944549,,,,,,OSM,https://www.openstreetmap.org/node/5649732657,0.7,pharmacy,pharmacy
osm_node_5649803509,Pharmacie de la Commune,,,pharmacy,,unknown,Boulevard Zagora,33.55473,-7.5963593,,,,,,OSM,https://www.openstreetmap.org/node/5649803509,0.7,pharmacy,pharmacy
osm_node_5649874861,Cabinet Vétérinaire Val Fleuri,,,veterinary,,unknown,Rue Ahmed El Kadmiri زنقة أحمد القدميري,33.5750709,-7.6388421,+212 5 22 25 24 72,https://vetvalfleuri.ma/,,,,OSM,https://www.openstreetmap.org/node/5649874861,0.7,veterinary,
osm_node_5649875043,Parahealth,,,pharmacy,,unknown,Rue Racine زنقة راسين,33.5751784,-7.6370672,,,,,,OSM,https://www.openstreetmap.org/node/5649875043,0.7,pharmacy,pharmacy
osm_node_5650301253,Grande Pharmacie de Liebonne,,,pharmacy,,unknown,Rue Abdeslam Khattabi,33.5752543,-7.6136027,,,,,,OSM,https://www.openstreetmap.org/node/5650301253,0.7,pharmacy,pharmacy
osm_node_5650301257,Pharmacie Des Facultes,,,pharmacy,,unknown,Avenue Idriss 1er,33.5721987,-7.6190963,,,,,,OSM,https://www.openstreetmap.org/node/5650301257,0.7,pharmacy,pharmacy
osm_node_5650301263,Pharmacie Al Boudour,,,pharmacy,,unknown,Rue de Sebta زنقة سبتة,33.5794447,-7.6173798,,,,,,OSM,https://www.openstreetmap.org/node/5650301263,0.7,pharmacy,pharmacy
osm_node_5650331127,Pharmacie Sefrou,,,pharmacy,,unknown,,33.5438202,-7.5859161,,,,,,OSM,https://www.openstreetmap.org/node/5650331127,0.7,pharmacy,pharmacy
osm_node_5650331132,,,,pharmacy,,unknown,Rue 265,33.5456958,-7.5868911,,,,,,OSM,https://www.openstreetmap.org/node/5650331132,0.7,pharmacy,pharmacy
osm_node_5650419532,Pharmacie de la Plage,,,pharmacy,,unknown,Boulevard Ahmed Mekouar,33.6177529,-7.5391068,,,,,,OSM,https://www.openstreetmap.org/node/5650419532,0.7,pharmacy,pharmacy
osm_node_5650492255,Pharmacie des Halles,,,pharmacy,,unknown,Rue Mohammed Ben Radi Slaoui,33.5899022,-7.5961058,,,,,,OSM,https://www.openstreetmap.org/node/5650492255,0.7,pharmacy,pharmacy
osm_node_5651949871,Pharmacie SoulaÏma,,,pharmacy,,unknown,Boulevard de Fès,33.5435565,-7.6157114,,,,,,OSM,https://www.openstreetmap.org/node/5651949871,0.7,pharmacy,pharmacy
osm_node_5652020881,Pharmacie Jordins Polo,,,pharmacy,,unknown,Boulevard de l'Atlantide,33.5526591,-7.6183212,,,,,,OSM,https://www.openstreetmap.org/node/5652020881,0.7,pharmacy,pharmacy
osm_node_5652114777,Para Pharmacie Safir,,,pharmacy,,unknown,Rue Nichakra Rahal,33.5946835,-7.6086337,,,,,,OSM,https://www.openstreetmap.org/node/5652114777,0.7,pharmacy,pharmacy
osm_node_5652183635,Pharmacie Al Irchad,,,pharmacy,,unknown,Hay Yasmina III,33.5390462,-7.5843832,,,,,,OSM,https://www.openstreetmap.org/node/5652183635,0.7,pharmacy,pharmacy
osm_node_5652195614,Pharmacie du Mechouar,,,pharmacy,,unknown,Rue d'Arcachon,33.5858356,-7.6042986,,,,,,OSM,https://www.openstreetmap.org/node/5652195614,0.7,pharmacy,pharmacy
osm_node_5652195615,,,,pharmacy,,unknown,Rue Bachir Ibrahimi,33.5876142,-7.6034148,,,,,,OSM,https://www.openstreetmap.org/node/5652195615,0.7,pharmacy,pharmacy
osm_node_5652211876,Pharmacie des Dalias,,,pharmacy,,unknown,Boulevard Panoramique,33.5504763,-7.6156577,,,,,,OSM,https://www.openstreetmap.org/node/5652211876,0.7,pharmacy,pharmacy
osm_node_5652211895,,,,pharmacy,,unknown,Boulevard Panoramique,33.5524523,-7.6072799,,,,,,OSM,https://www.openstreetmap.org/node/5652211895,0.7,pharmacy,pharmacy
osm_node_5652211901,Pharmacie Californie,,,pharmacy,,unknown,Boulevard Panoramique,33.5499945,-7.6209672,,,,,,OSM,https://www.openstreetmap.org/node/5652211901,0.7,pharmacy,pharmacy
osm_node_5652534409,Pharmacie L'Ermitage,,,pharmacy,,unknown,Avenue De l'Hermitage,33.5659379,-7.6207003,,,,,,OSM,https://www.openstreetmap.org/node/5652534409,0.7,pharmacy,pharmacy
osm_node_5652534522,Pharmacie Ibork,,,pharmacy,,unknown,Route de l'Oasis,33.5629073,-7.6282936,,,,,,OSM,https://www.openstreetmap.org/node/5652534522,0.7,pharmacy,pharmacy
osm_node_5652534523,Pharmacie Les Cygnes,,,pharmacy,,unknown,Route de l'Oasis,33.5596374,-7.6297139,,,,,,OSM,https://www.openstreetmap.org/node/5652534523,0.7,pharmacy,pharmacy
osm_node_5652534531,Pharmacie Tontonville,,,pharmacy,,unknown,Allée Des Cygnes,33.5660541,-7.6234536,,,,,,OSM,https://www.openstreetmap.org/node/5652534531,0.7,pharmacy,pharmacy
osm_node_5652580662,Pharmacie Anoual,,,pharmacy,,unknown,Rue Abou Maachar,33.5688143,-7.6174629,,,,,,OSM,https://www.openstreetmap.org/node/5652580662,0.7,pharmacy,pharmacy
osm_node_5652589237,Clinique Dentaire El Qods,,,clinic,,unknown,Boulevard al Quds,33.5443087,-7.5830401,,,,,,OSM,https://www.openstreetmap.org/node/5652589237,0.7,dentist,dentist
osm_node_5652654432,Radiologie Scanner IRM Imagierie Dentaire,,,laboratory,,unknown,Boulevard d'Anoual,33.569326,-7.6251568,,,,,,OSM,https://www.openstreetmap.org/node/5652654432,0.7,,laboratory
osm_node_5652654455,Clinique Hermitage,,,clinic,,unknown,Boulevard d'Anoual,33.5688746,-7.6141718,,,,,,OSM,https://www.openstreetmap.org/node/5652654455,0.7,clinic,clinic
osm_node_5652698698,Pharmacie El Mostakbal,,,pharmacy,,unknown,,33.5365344,-7.5929314,,,,,,OSM,https://www.openstreetmap.org/node/5652698698,0.7,pharmacy,pharmacy
osm_node_5652866406,Pharmacie Al Andalib,,,pharmacy,,unknown,Zanqat 33,33.5324166,-7.5862741,,,,,,OSM,https://www.openstreetmap.org/node/5652866406,0.7,pharmacy,pharmacy
osm_node_5653989645,Pharmacie Rania,,,pharmacy,,unknown,Rue 10,33.5307571,-7.6120415,,,,,,OSM,https://www.openstreetmap.org/node/5653989645,0.7,pharmacy,pharmacy
osm_node_5654105788,,,,pharmacy,,unknown,Boulevard Lamartine,33.5702401,-7.609828,,,,,,OSM,https://www.openstreetmap.org/node/5654105788,0.7,pharmacy,pharmacy
osm_node_5654105790,Laboratoire Anoual,,,laboratory,,unknown,Boulevard d'Anoual,33.5691841,-7.6147431,,,,,,OSM,https://www.openstreetmap.org/node/5654105790,0.7,,laboratory
osm_node_5654105791,,,,pharmacy,,unknown,Boulevard d'Anoual,33.5696479,-7.621973,,,,,,OSM,https://www.openstreetmap.org/node/5654105791,0.7,pharmacy,pharmacy
osm_node_5654314148,Pharmacie Derb Bouchemtouf,,,pharmacy,,unknown,40 Zanqat,33.570016,-7.6073007,,,,,,OSM,https://www.openstreetmap.org/node/5654314148,0.7,pharmacy,pharmacy
osm_node_5654316241,Pharmacie Annajat,,,pharmacy,,unknown,Avenue Mamar Tichka,33.5338504,-7.5979699,,,,,,OSM,https://www.openstreetmap.org/node/5654316241,0.7,pharmacy,pharmacy
osm_node_5654320595,Pharmacie TAH,,,pharmacy,,unknown,Rue 55,33.5265614,-7.6018001,,,,,,OSM,https://www.openstreetmap.org/node/5654320595,0.7,pharmacy,pharmacy
osm_node_5654320596,Pharmacie El Baraka (2),,,pharmacy,,unknown,Rue 48,33.5237379,-7.6003417,,,,,,OSM,https://www.openstreetmap.org/node/5654320596,0.7,pharmacy,pharmacy
osm_node_5654320610,Pharmacie Chriea,,,pharmacy,,unknown,,33.5346519,-7.6060447,,,,,,OSM,https://www.openstreetmap.org/node/5654320610,0.7,pharmacy,pharmacy
osm_node_5654640826,Laboratoire Bouchentouf,,,laboratory,,unknown,40 Zanqat,33.5697618,-7.6042329,,,,,,OSM,https://www.openstreetmap.org/node/5654640826,0.7,,laboratory
osm_node_5654832258,Parapharmacie,,,pharmacy,,unknown,Boulevard el Fida,33.5688612,-7.6037226,,,,,,OSM,https://www.openstreetmap.org/node/5654832258,0.7,pharmacy,pharmacy
osm_node_5654904132,,,,pharmacy,,unknown,Rue de Beni M'guild,33.5720101,-7.6060005,,,,,,OSM,https://www.openstreetmap.org/node/5654904132,0.7,pharmacy,pharmacy
osm_node_5654904137,,,,pharmacy,,unknown,Rue 29,33.5701362,-7.6040693,,,,,,OSM,https://www.openstreetmap.org/node/5654904137,0.7,pharmacy,pharmacy
osm_node_5655031708,Pharmacie Lumieres,,,pharmacy,,unknown,Boulevard al Quds,33.538698,-7.6008727,,,,,,OSM,https://www.openstreetmap.org/node/5655031708,0.7,pharmacy,pharmacy
osm_node_5656492169,Pharmacie Val d'Anfa,,,pharmacy,,unknown,Boulevard d'Anfa شارع أنفا,33.5884615,-7.6432986,,,,,,OSM,https://www.openstreetmap.org/node/5656492169,0.7,pharmacy,pharmacy
osm_node_5656714932,Pharmacie L'Olivier,,,pharmacy,,unknown,Boulevard Ghandi,33.5769119,-7.6536874,,,,,,OSM,https://www.openstreetmap.org/node/5656714932,0.7,pharmacy,pharmacy
osm_node_5656943129,Pharmacie Pitchou,,,pharmacy,,unknown,,33.5658508,-7.6071055,,,,,,OSM,https://www.openstreetmap.org/node/5656943129,0.7,pharmacy,pharmacy
osm_node_5656943141,Pharmacie Moumen,,,pharmacy,,unknown,Rue 31,33.5632246,-7.6070821,,,,,,OSM,https://www.openstreetmap.org/node/5656943141,0.7,pharmacy,pharmacy
osm_node_5656943151,Pharmacie El Fida,,,pharmacy,,unknown,Boulevard el Fida,33.5674957,-7.6059669,,,,,,OSM,https://www.openstreetmap.org/node/5656943151,0.7,pharmacy,pharmacy
osm_node_5656943161,Cabinet Dentaire,,,dentist,,unknown,Boulevard el Fida,33.56865,-7.604076,,,,,,OSM,https://www.openstreetmap.org/node/5656943161,0.7,dentist,dentist
osm_node_5657020168,Pharmacie Les Sciences,,,pharmacy,,unknown,Boulevard de Bouskoura,33.545318,-7.6598498,,,,,,OSM,https://www.openstreetmap.org/node/5657020168,0.7,pharmacy,pharmacy
osm_node_5657020217,Pharmacie M,,,pharmacy,,unknown,Route Al Jamiaa,33.5576503,-7.6449408,,,,,,OSM,https://www.openstreetmap.org/node/5657020217,0.7,pharmacy,pharmacy
osm_node_5657021376,Centre Dentaire Oxford,,,dentist,,unknown,Boulevard Yacoub El Mansour شارع يعقوب المنصور,33.5716229,-7.6478041,,,,,,OSM,https://www.openstreetmap.org/node/5657021376,0.7,dentist,dentist
osm_node_5657021392,Pharmacie Oulmes,,,pharmacy,,unknown,,33.572076,-7.6486409,,,,,,OSM,https://www.openstreetmap.org/node/5657021392,0.7,pharmacy,pharmacy
osm_node_5657167239,Centre Dentaire Liberté,,,dentist,,unknown,Rue Abou Rakrak,33.5878678,-7.6129688,,,,,,OSM,https://www.openstreetmap.org/node/5657167239,0.7,dentist,dentist
osm_node_5657167264,Chirurgienne Dentiste,,,dentist,,unknown,Rue Hadj Omar Riffi,33.5862412,-7.615073,,,,,,OSM,https://www.openstreetmap.org/node/5657167264,0.7,dentist,dentist
osm_node_5657167279,Pharmacie Azerktouni,,,pharmacy,,unknown,Boulevard de la Résistance,33.5836391,-7.6128348,,,,,,OSM,https://www.openstreetmap.org/node/5657167279,0.7,pharmacy,pharmacy
osm_node_5657167280,Pharmacie Ben J'Dia,,,pharmacy,,unknown,Rue de Metz,33.5852279,-7.6084761,,,,,,OSM,https://www.openstreetmap.org/node/5657167280,0.7,pharmacy,pharmacy
osm_node_5657167283,Pharmacie Quincaillerie Khalie,,,pharmacy,,unknown,Boulevard Lahcen Ouidder,33.5852111,-7.6099433,,,,,,OSM,https://www.openstreetmap.org/node/5657167283,0.7,pharmacy,pharmacy
osm_node_5657167287,,,,pharmacy,,unknown,Boulevard de la Résistance,33.5842972,-7.608574,,,,,,OSM,https://www.openstreetmap.org/node/5657167287,0.7,pharmacy,pharmacy
osm_node_5657167308,Pharmacie Lamoriciere,,,pharmacy,,unknown,Rue Tarrablous,33.5857775,-7.6186109,,,,,,OSM,https://www.openstreetmap.org/node/5657167308,0.7,pharmacy,pharmacy
osm_node_5657171521,,,,pharmacy,,unknown,Rue des Anglais,33.5951203,-7.6210892,,,,,,OSM,https://www.openstreetmap.org/node/5657171521,0.7,pharmacy,pharmacy
osm_node_5657171526,Pharmacie Hatim,,,pharmacy,,unknown,Rue Ferhat Hached,33.5895212,-7.6172255,,,,,,OSM,https://www.openstreetmap.org/node/5657171526,0.7,pharmacy,pharmacy
osm_node_5657171536,,,,pharmacy,,unknown,Rue Abdelkrim Diouri,33.5924504,-7.6136528,,,,,,OSM,https://www.openstreetmap.org/node/5657171536,0.7,pharmacy,pharmacy
osm_node_5657171537,,,,pharmacy,,unknown,Rue Ibn Batouta,33.5924795,-7.6134932,,,,,,OSM,https://www.openstreetmap.org/node/5657171537,0.7,pharmacy,pharmacy
osm_node_5657171546,Grande Pharmacie de Paris,,,pharmacy,,unknown,Rue Allal Ben Abdellah,33.595585,-7.6148357,,,,,,OSM,https://www.openstreetmap.org/node/5657171546,0.7,pharmacy,pharmacy
osm_node_5657171560,Laboratoire,,,doctor,,unknown,,33.5927951,-7.607123,,,,,,OSM,https://www.openstreetmap.org/node/5657171560,0.7,doctors,doctor
osm_node_5657171561,Grand Pharmacie Du Maroc,,,pharmacy,,unknown,Rue Ahmed Faris,33.5928275,-7.6070351,,,,,,OSM,https://www.openstreetmap.org/node/5657171561,0.7,pharmacy,pharmacy
osm_node_5657171564,,,,pharmacy,,unknown,Boulevard de Khouribga,33.5893755,-7.6080979,,,,,,OSM,https://www.openstreetmap.org/node/5657171564,0.7,pharmacy,pharmacy
osm_node_5657171574,Majestic Drugstore,,,pharmacy,,unknown,Avenue Lalla Yacout,33.5911455,-7.6134483,,,,,,OSM,https://www.openstreetmap.org/node/5657171574,0.7,pharmacy,pharmacy
osm_node_5657171578,Pharmacie de la Liberte,,,pharmacy,,unknown,Avenue Lalla Yacout,33.5918762,-7.6162505,,,,,,OSM,https://www.openstreetmap.org/node/5657171578,0.7,pharmacy,pharmacy
osm_node_5657171587,Pharmacie Des Archers,,,pharmacy,,unknown,Avenue Lalla Yacout,33.591922,-7.6157677,,,,,,OSM,https://www.openstreetmap.org/node/5657171587,0.7,pharmacy,pharmacy
osm_node_5657171589,Pharmacie de la Poste,,,pharmacy,,unknown,Boulevard de Paris,33.5927163,-7.6177713,,,,,,OSM,https://www.openstreetmap.org/node/5657171589,0.7,pharmacy,pharmacy
osm_node_5657171594,Parapharmacie Para Bio,,,pharmacy,,unknown,Rue El Fourate,33.5858502,-7.6212287,,,,,,OSM,https://www.openstreetmap.org/node/5657171594,0.7,pharmacy,pharmacy
osm_node_5657388286,Pharmacie du Maârif,Pharmacie du Maârif,,pharmacy,,unknown,Boulevard Ibrahim Roudani,33.5811164,-7.6342629,,,,,,OSM,https://www.openstreetmap.org/node/5657388286,0.7,pharmacy,pharmacy
osm_node_5664414598,,,,pharmacy,,unknown,Route Haj Fateh,33.5397001,-7.6818808,,,,,,OSM,https://www.openstreetmap.org/node/5664414598,0.7,pharmacy,pharmacy
osm_node_5664415399,Pharmacie Lausinne,,,pharmacy,,unknown,Boulevard Omar Khayam,33.5403126,-7.666436,,,,,,OSM,https://www.openstreetmap.org/node/5664415399,0.7,pharmacy,pharmacy
osm_node_5664415739,Pharmacie Nadir,,,pharmacy,,unknown,,33.5534202,-7.6452908,,,,,,OSM,https://www.openstreetmap.org/node/5664415739,0.7,pharmacy,pharmacy
osm_node_5664725432,Pharmacie El Manal,Pharmacie El Manal,,pharmacy,,unknown,Boulevard d'Oued Oum Rabia,33.5580571,-7.6808555,,,,,,OSM,https://www.openstreetmap.org/node/5664725432,0.7,pharmacy,pharmacy
osm_node_5664725435,Centre Dentaire & d'Orthdontie,,,dentist,,unknown,Boulevard d'Oued Oum Rabia,33.5569217,-7.6827827,,,,,,OSM,https://www.openstreetmap.org/node/5664725435,0.7,dentist,dentist
osm_node_5664725438,Pharmacie Nil,,,pharmacy,,unknown,Boulevard Oued Oum Rbia,33.5563494,-7.683059,,,,,,OSM,https://www.openstreetmap.org/node/5664725438,0.7,pharmacy,pharmacy
osm_node_5664725440,Karimlab,,,doctor,,unknown,Boulevard d'Oued Oum Rabia,33.5560678,-7.6844122,,,,,,OSM,https://www.openstreetmap.org/node/5664725440,0.7,doctors,doctor
osm_node_5664725443,Cabinet De Chirurgie Dentaire,,,dentist,,unknown,Boulevard d'Oued Oum Rabia,33.5549614,-7.6864211,,,,,,OSM,https://www.openstreetmap.org/node/5664725443,0.7,dentist,dentist
osm_node_5664726012,Pharmacie El Kawtar,,,pharmacy,,unknown,Boulevard Oued Sebou,33.5567691,-7.6869334,,,,,,OSM,https://www.openstreetmap.org/node/5664726012,0.7,pharmacy,pharmacy
osm_node_5664802356,Pharmacie Yas,,,pharmacy,,unknown,,33.5331193,-7.702969,,,,,,OSM,https://www.openstreetmap.org/node/5664802356,0.7,pharmacy,pharmacy
osm_node_5664802368,Pharmacie Moulay Ahmed,,,pharmacy,,unknown,,33.5342517,-7.7061743,,,,,,OSM,https://www.openstreetmap.org/node/5664802368,0.7,pharmacy,pharmacy
osm_node_5664802398,Pharmacie Zhour,,,pharmacy,,unknown,,33.5374354,-7.6970668,,,,,,OSM,https://www.openstreetmap.org/node/5664802398,0.7,pharmacy,pharmacy
osm_node_5664897380,Pharmacie Loukkos,,,pharmacy,,unknown,Boulevard Oued Ziz,33.560361,-7.6821242,,,,,,OSM,https://www.openstreetmap.org/node/5664897380,0.7,pharmacy,pharmacy
osm_node_5664897385,Pharmacie Dallas,,,pharmacy,,unknown,Boulevard de l'Oued Bouregreg,33.5631364,-7.6815261,,,,,,OSM,https://www.openstreetmap.org/node/5664897385,0.7,pharmacy,pharmacy
osm_node_5664898340,Pharmacie Lamiz,,,pharmacy,,unknown,Rue 13,33.5620535,-7.6781471,,,,,,OSM,https://www.openstreetmap.org/node/5664898340,0.7,pharmacy,pharmacy
osm_node_5665038521,Droguerie Generale,,,pharmacy,,unknown,Zanqat 5,33.5610723,-7.671272,,,,,,OSM,https://www.openstreetmap.org/node/5665038521,0.7,pharmacy,pharmacy
osm_node_5665038522,Chirurgien Dentiste,,,dentist,,unknown,Boulevard d'Oued Oum Rabia,33.5604286,-7.6734272,,,,,,OSM,https://www.openstreetmap.org/node/5665038522,0.7,dentist,dentist
osm_node_5665038598,Pharmacie Abi Regrag,,,pharmacy,,unknown,Boulevard de l'Oued Bouregreg,33.5644315,-7.6785374,,,,,,OSM,https://www.openstreetmap.org/node/5665038598,0.7,pharmacy,pharmacy
osm_node_5667589092,Duo Medical,,,doctor,,unknown,,33.5626597,-7.6690384,,,,,,OSM,https://www.openstreetmap.org/node/5667589092,0.7,doctors,doctor
osm_node_5667590879,Pharmacie Hay El Hassani,,,pharmacy,,unknown,Zanqat 2,33.5662072,-7.6724415,,,,,,OSM,https://www.openstreetmap.org/node/5667590879,0.7,pharmacy,pharmacy
osm_node_5667590885,Pharmacie Hind,,,pharmacy,,unknown,,33.5641846,-7.6707383,,,,,,OSM,https://www.openstreetmap.org/node/5667590885,0.7,pharmacy,pharmacy
osm_node_5667590890,Pharmacie Nasri,,,pharmacy,,unknown,,33.5619808,-7.6723757,,,,,,OSM,https://www.openstreetmap.org/node/5667590890,0.7,pharmacy,pharmacy
osm_node_5668011940,Pharmacie Fahd,,,pharmacy,,unknown,Boulevard de l'Oued Bouregreg,33.5691115,-7.6733708,,,,,,OSM,https://www.openstreetmap.org/node/5668011940,0.7,pharmacy,pharmacy
osm_node_5668012044,Laboratoire Hay Hassani مختبر حي الحسني,Laboratoire Hay Hassani,مختبر حي الحسني,laboratory,,unknown,Boulevard Ibnou Sina شارع ابن سينا,33.5695166,-7.6731153,,,,,,OSM,https://www.openstreetmap.org/node/5668012044,0.7,,laboratory
osm_node_5668012062,Chirurgien Dentiste,,,dentist,,unknown,Boulevard de l'Oued Bouregreg,33.5680846,-7.6726802,,,,,,OSM,https://www.openstreetmap.org/node/5668012062,0.7,dentist,dentist
osm_node_5670372033,Pharmacie Al Warda,,,pharmacy,,unknown,Derb Chadia,33.5726626,-7.6816045,,,,,,OSM,https://www.openstreetmap.org/node/5670372033,0.7,pharmacy,pharmacy
osm_node_5670372352,Medecin,,,pharmacy,,unknown,Boulevard Ibn Sina,33.5656954,-7.6825427,,,,,,OSM,https://www.openstreetmap.org/node/5670372352,0.7,pharmacy,pharmacy
osm_node_5670402408,Pharmacie Nadia,,,pharmacy,,unknown,Zanqat 14,33.5305497,-7.6697103,,,,,,OSM,https://www.openstreetmap.org/node/5670402408,0.7,pharmacy,pharmacy
osm_node_5670403194,Pharmacie Kasbat Al Amine,,,pharmacy,,unknown,,33.5335698,-7.6857653,,,,,,OSM,https://www.openstreetmap.org/node/5670403194,0.7,pharmacy,pharmacy
osm_node_5670403207,Centre Dentaire,,,dentist,,unknown,,33.5394989,-7.6919505,,,,,,OSM,https://www.openstreetmap.org/node/5670403207,0.7,dentist,dentist
osm_node_5670602659,Pharmacie Bnou Zohr,,,pharmacy,,unknown,,33.5680846,-7.6871111,,,,,,OSM,https://www.openstreetmap.org/node/5670602659,0.7,pharmacy,pharmacy
osm_node_5670602687,Pharmacie Rajaa,,,pharmacy,,unknown,Rue Sidi Al Khadir,33.5699306,-7.6829852,,,,,,OSM,https://www.openstreetmap.org/node/5670602687,0.7,pharmacy,pharmacy
osm_node_5670602712,Pharmacie Al Hakim,,,pharmacy,,unknown,Rue 64,33.5652596,-7.6941405,,,,,,OSM,https://www.openstreetmap.org/node/5670602712,0.7,pharmacy,pharmacy
